date,price,usd_brl,rainfall_index,supply_index,day,month,year,day_of_week,day_of_year,week_of_year,quarter,price_lag_1,price_lag_5,price_lag_20,rolling_mean_5,rolling_mean_20,rolling_std_20
2023-05-15,132.37,5.102,54.22,97.66,15,5,2023,0,135,20,2,131.99,130.66,126.46,132.43599999999998,130.2475,3.0092924067737687
2023-05-16,137.49,5.185,53.85,98.99,16,5,2023,1,136,20,2,132.37,135.87,131.12,132.778,130.543,2.9062040715090216
2023-05-17,127.74,5.31,48.0,97.86,17,5,2023,2,137,20,2,137.49,132.01,129.01,133.102,130.8615,3.295718554346841
2023-05-18,127.75,5.131,49.78,97.21,18,5,2023,3,138,20,2,127.74,131.65,128.7,132.248,130.798,3.3451340937629883
2023-05-19,131.35,5.138,52.46,98.69,19,5,2023,4,139,20,2,127.75,131.99,128.09,131.46800000000002,130.75050000000002,3.383023367530224
2023-05-22,133.83,5.186,48.79,97.32,22,5,2023,0,142,21,2,131.35,132.37,129.39,131.34,130.9135,3.326147249643064
2023-05-23,136.11,5.258,49.84,96.23,23,5,2023,1,143,21,2,133.83,137.49,128.44,131.632,131.1355,3.367031294305768
2023-05-24,134.41,5.159,52.19,98.22,24,5,2023,2,144,21,2,136.11,127.74,135.04,131.35600000000002,131.519,3.478804846191709
2023-05-25,132.52,5.165,49.26,97.13,25,5,2023,3,145,21,2,134.41,127.75,128.95,132.69,131.4875,3.447960304752665
2023-05-26,136.63,5.293,51.1,97.86,26,5,2023,4,146,21,2,132.52,131.35,130.28,133.644,131.666,3.4017803388338237
2023-05-29,136.11,5.255,55.38,96.35,29,5,2023,0,149,22,2,136.63,133.83,124.33,134.7,131.9835,3.5583427174358735
2023-05-30,133.81,5.094,49.03,95.12,30,5,2023,1,150,22,2,136.11,136.11,126.68,135.156,132.57250000000002,3.179604204099747
2023-05-31,134.9,5.16,53.6,99.45,31,5,2023,2,151,22,2,133.81,134.41,130.44,134.696,132.92900000000003,2.8686672129996618
2023-06-01,134.06,5.359,51.26,99.08,1,6,2023,3,152,22,2,134.9,132.52,129.94,134.794,133.15200000000002,2.8381880802616317
2023-06-02,132.22,5.29,44.0,98.01,2,6,2023,4,153,22,2,134.06,136.63,135.9,135.102,133.358,2.7406272812494317
2023-06-05,135.38,5.216,44.79,96.03,5,6,2023,0,156,23,2,132.22,136.11,130.66,134.22,133.174,2.683927601186903
2023-06-06,133.6,5.265,45.57,96.09,6,6,2023,1,157,23,2,135.38,133.81,135.87,134.074,133.41000000000003,2.658632414566043
2023-06-07,132.73,5.284,45.33,98.54,7,6,2023,2,158,23,2,133.6,134.9,132.01,134.03199999999998,133.29649999999998,2.595796754267463
2023-06-08,136.93,5.34,47.85,95.87,8,6,2023,3,159,23,2,132.73,134.06,131.65,133.598,133.3325,2.581971655841859
2023-06-09,124.75,5.199,50.16,95.4,9,6,2023,4,160,23,2,136.93,132.22,131.99,134.172,133.5965,2.6693410876276222
2023-06-12,126.68,5.24,51.93,99.1,12,6,2023,0,163,24,2,124.75,135.38,132.37,132.678,133.2345,3.312187184831235
2023-06-13,128.24,5.323,48.46,96.17,13,6,2023,1,164,24,2,126.68,133.6,137.49,130.93800000000002,132.95,3.620383812161401
2023-06-14,129.97,5.301,45.67,98.85,14,6,2023,2,165,24,2,128.24,132.73,127.74,129.866,132.4875,3.600663498797263
2023-06-15,131.6,5.351,39.8,94.06,15,6,2023,3,166,24,2,129.97,136.93,127.75,129.314,132.599,3.478363045122832
2023-06-16,125.78,5.228,47.18,96.9,16,6,2023,4,167,24,2,131.6,124.75,131.35,128.248,132.79149999999998,3.297728524461125
2023-06-19,127.08,5.341,46.59,99.19,19,6,2023,0,170,25,2,125.78,126.68,133.83,128.454,132.513,3.6429977534402833
2023-06-20,127.73,5.394,46.99,96.11,20,6,2023,1,171,25,2,127.08,128.24,136.11,128.534,132.1755,3.8227992981160175
2023-06-21,135.71,5.353,53.58,95.64,21,6,2023,2,172,25,2,127.73,129.97,134.41,128.432,131.75650000000002,3.8281028350583393
2023-06-22,133.98,5.33,50.41,94.27,22,6,2023,3,173,25,2,135.71,131.6,132.52,129.58,131.82150000000001,3.886126843284644
2023-06-23,126.99,5.313,48.68,97.63,23,6,2023,4,174,25,2,133.98,125.78,136.63,130.05599999999998,131.89450000000002,3.9135546838073036
2023-06-26,127.74,5.261,42.17,94.85,26,6,2023,0,177,26,2,126.99,127.08,136.11,130.298,131.4125,3.8932125484438584
2023-06-27,125.09,5.313,43.61,95.86,27,6,2023,1,178,26,2,127.74,127.73,133.81,130.43,130.99399999999997,3.81066978502713
2023-06-28,123.17,5.405,44.94,94.15,28,6,2023,2,179,26,2,125.09,135.71,134.9,129.902,130.558,3.967156744013456
2023-06-29,127.03,5.307,42.43,98.35,29,6,2023,3,180,26,2,123.17,133.98,134.06,127.39399999999998,129.9715,4.154124488162399
2023-06-30,123.57,5.25,46.78,97.75,30,6,2023,4,181,26,2,127.03,126.99,132.22,126.00399999999999,129.62,4.086845392616485
2023-07-03,126.36,5.275,45.91,95.99,3,7,2023,0,184,27,3,123.57,127.74,135.38,125.32000000000001,129.1875,4.2515952114586435
2023-07-04,122.97,5.32,40.74,94.33,4,7,2023,1,185,27,3,126.36,125.09,133.6,125.04400000000001,128.7365,4.032922767996493
2023-07-05,123.29,5.276,48.62,98.39,5,7,2023,2,186,27,3,122.97,123.17,132.73,124.62,128.20499999999998,4.05860943259004
2023-07-06,126.84,5.331,44.68,95.57,6,7,2023,3,187,27,3,123.29,127.03,136.93,124.644,127.73299999999999,4.0535872352371305
2023-07-07,128.23,5.329,38.16,94.5,7,7,2023,4,188,27,3,126.84,123.57,124.75,124.606,127.22850000000001,3.4283804293593754
2023-07-10,127.83,5.349,43.72,93.55,10,7,2023,0,191,28,3,128.23,126.36,126.68,125.53800000000001,127.4025,3.3839915313433933
2023-07-11,122.62,5.381,44.79,95.27,11,7,2023,1,192,28,3,127.83,122.97,128.24,125.832,127.46,3.38083764145633
2023-07-12,128.39,5.344,47.11,94.11,12,7,2023,2,193,28,3,122.62,123.29,129.97,125.76199999999999,127.179,3.5422946770336177
2023-07-13,123.42,5.203,42.43,95.41,13,7,2023,3,194,28,3,128.39,126.84,131.6,126.782,127.1,3.494064139439869
2023-07-14,126.6,5.198,46.41,97.52,14,7,2023,4,195,28,3,123.42,128.23,125.78,126.09799999999998,126.69099999999999,3.4175089419655533
2023-07-17,125.64,5.248,43.91,95.91,17,7,2023,0,198,29,3,126.6,127.83,127.08,125.772,126.73200000000001,3.410916839238972
2023-07-18,122.19,5.214,38.57,97.07,18,7,2023,1,199,29,3,125.64,122.62,127.73,125.33399999999999,126.66,3.418374498284204
2023-07-19,125.31,5.158,38.14,95.52,19,7,2023,2,200,29,3,122.19,128.39,135.71,125.248,126.383,3.5490682246402976
2023-07-20,126.29,5.199,46.95,96.78,20,7,2023,3,201,29,3,125.31,123.42,133.98,124.63199999999999,125.86299999999999,2.791643733866443
2023-07-21,126.63,5.188,47.13,99.65,21,7,2023,4,202,29,3,126.29,126.6,126.99,125.20599999999999,125.47849999999998,2.0444025636109555
2023-07-24,125.53,5.165,43.87,96.33,24,7,2023,0,205,30,3,126.63,125.64,127.74,125.21200000000002,125.4605,2.03194093107113
2023-07-25,129.84,5.181,47.91,97.51,25,7,2023,1,206,30,3,125.53,122.19,125.09,125.19000000000001,125.35,1.9602819346083147
2023-07-26,129.72,5.277,46.31,94.68,26,7,2023,2,207,30,3,129.84,125.31,123.17,126.71999999999998,125.5875,2.2001886880791957
2023-07-27,125.5,5.199,44.95,99.4,27,7,2023,3,208,30,3,129.72,126.29,127.03,127.602,125.91499999999999,2.3063288212162223
2023-07-28,130.45,5.348,39.31,96.51,28,7,2023,4,209,30,3,125.5,126.63,123.57,127.444,125.83849999999998,2.292732855646751
2023-07-31,131.8,5.178,48.41,98.9,31,7,2023,0,212,31,3,130.45,125.53,126.36,128.208,126.1825,2.445500433125014
2023-08-01,132.77,5.136,44.18,97.24,1,8,2023,1,213,31,3,131.8,129.84,122.97,129.46200000000002,126.45449999999998,2.749871719494878
2023-08-02,124.42,5.146,40.92,98.45,2,8,2023,2,214,31,3,132.77,129.72,123.29,130.048,126.94450000000002,2.961293236336502
2023-08-03,125.74,5.154,39.89,98.66,3,8,2023,3,215,31,3,124.42,125.5,126.84,128.988,127.001,2.898000944388659
2023-08-04,132.71,5.157,43.09,97.08,4,8,2023,4,216,31,3,125.74,130.45,128.23,129.036,126.946,2.9116235297408792
2023-08-07,126.87,5.262,36.26,99.52,7,8,2023,0,219,32,3,132.71,131.8,127.83,129.488,127.17,3.17593749109798
2023-08-08,124.9,5.048,44.53,96.86,8,8,2023,1,220,32,3,126.87,132.77,122.62,128.502,127.122,3.1726903741965806
2023-08-09,128.41,5.158,38.72,99.29,9,8,2023,2,221,32,3,124.9,124.42,128.39,126.928,127.23600000000002,3.040625628142934
2023-08-10,130.73,5.103,43.34,97.66,10,8,2023,3,222,32,3,128.41,125.74,123.42,127.726,127.237,3.04102839253497
2023-08-11,129.14,4.969,40.2,98.9,11,8,2023,4,223,32,3,130.73,132.71,126.6,128.724,127.6025,2.997094865294079
2023-08-14,128.72,5.124,41.08,97.81,14,8,2023,0,226,33,3,129.14,126.87,125.64,128.01,127.72949999999999,3.0061804319546144
2023-08-15,129.14,5.149,39.35,98.71,15,8,2023,1,227,33,3,128.72,124.9,122.19,128.38,127.8835,2.9722050559693804
2023-08-16,128.58,4.992,41.44,97.15,16,8,2023,2,228,33,3,129.14,128.41,125.31,129.228,128.231,2.6615565291550256
2023-08-17,127.41,5.043,48.62,99.27,17,8,2023,3,229,33,3,128.58,130.73,126.29,129.262,128.3945,2.571592738074845
2023-08-18,136.15,4.914,46.86,99.1,18,8,2023,4,230,33,3,127.41,129.14,126.63,128.598,128.4505,2.535290858429276
2023-08-21,131.48,4.939,43.29,98.36,21,8,2023,0,233,34,3,136.15,128.72,125.53,130.0,128.92649999999998,3.0223975756435415
2023-08-22,134.07,5.093,41.98,99.22,22,8,2023,1,234,34,3,131.48,129.14,129.84,130.552,129.224,2.96272349811934
2023-08-23,129.43,4.979,45.04,99.64,23,8,2023,2,235,34,3,134.07,128.58,129.72,131.538,129.4355,3.1538322136048382
2023-08-24,130.22,4.927,46.06,98.66,24,8,2023,3,236,34,3,129.43,127.41,125.5,131.708,129.421,3.1531219283005045
2023-08-25,129.96,5.014,39.23,99.53,25,8,2023,4,237,34,3,130.22,136.15,130.45,132.27,129.657,3.01794300807563
2023-08-28,124.22,4.955,41.96,98.35,28,8,2023,0,240,35,3,129.96,131.48,131.8,131.032,129.6325,3.0131516547843114
2023-08-29,127.75,4.953,35.89,103.52,29,8,2023,1,241,35,3,124.22,134.07,132.77,129.57999999999998,129.2535,3.1972591469294898
2023-08-30,126.01,5.032,46.24,101.73,30,8,2023,2,242,35,3,127.75,129.43,124.42,128.31599999999997,129.0025,3.1023045338982134
2023-08-31,123.93,4.894,49.58,100.69,31,8,2023,3,243,35,3,126.01,130.22,125.74,127.63199999999999,129.08200000000002,2.9972875456938897
2023-09-01,127.54,4.908,42.68,102.18,1,9,2023,4,244,35,3,123.93,129.96,132.71,126.374,128.9915,3.127982829067344
2023-09-04,136.55,4.978,35.12,97.59,4,9,2023,0,247,36,3,127.54,124.22,126.87,125.89000000000001,128.733,3.0161357291797986
2023-09-05,131.9,5.031,44.75,96.86,5,9,2023,1,248,36,3,136.55,127.75,124.9,128.356,129.217,3.4473026831809235
2023-09-06,135.74,5.047,39.52,100.23,6,9,2023,2,249,36,3,131.9,126.01,128.41,129.186,129.567,3.339603033452514
2023-09-07,132.68,4.911,40.42,98.9,7,9,2023,3,250,36,3,135.74,123.93,130.73,131.132,129.9335,3.598149049016712
2023-09-08,133.3,5.021,45.0,100.75,8,9,2023,4,251,36,3,132.68,127.54,129.14,132.882,130.031,3.6469567702679173
2023-09-11,127.93,4.899,43.92,101.54,11,9,2023,0,254,37,3,133.3,136.55,128.72,134.03400000000002,130.239,3.711523874862806
2023-09-12,132.77,5.081,41.4,102.75,12,9,2023,1,255,37,3,127.93,131.9,129.14,132.31,130.1995,3.73268419716722
2023-09-13,132.79,4.874,40.91,99.79,13,9,2023,2,256,37,3,132.77,135.74,128.58,132.484,130.381,3.7665548966484
2023-09-14,129.11,5.046,43.71,102.23,14,9,2023,3,257,37,3,132.79,132.68,127.41,131.894,130.5915,3.7782288735656175
2023-09-15,131.81,4.908,41.92,101.78,15,9,2023,4,258,37,3,129.11,133.3,136.15,131.18,130.6765,3.721584658235427
2023-09-18,132.76,5.096,39.74,102.4,18,9,2023,0,261,38,3,131.81,127.93,131.48,130.882,130.4595,3.5059160151457522
2023-09-19,128.92,4.998,42.55,101.22,19,9,2023,1,262,38,3,132.76,132.77,134.07,131.848,130.5235,3.537070264021322
2023-09-20,125.93,4.888,45.0,104.19,20,9,2023,2,263,38,3,128.92,132.79,129.43,131.078,130.26600000000002,3.451726341533247
2023-09-21,126.39,4.925,43.29,102.08,21,9,2023,3,264,38,3,125.93,129.11,130.22,129.706,130.091,3.5825849238831116
2023-09-22,130.35,5.02,39.07,105.01,22,9,2023,4,265,38,3,126.39,131.81,129.96,129.162,129.8995,3.6764592162043064
2023-09-25,130.62,5.043,47.8,101.28,25,9,2023,0,268,39,3,130.35,132.76,124.22,128.86999999999998,129.919,3.677831025567121
2023-09-26,128.26,4.969,34.86,103.69,26,9,2023,1,269,39,3,130.62,128.92,127.75,128.442,130.239,3.42565537333143
2023-09-27,129.8,4.982,43.0,102.59,27,9,2023,2,270,39,3,128.26,125.93,126.01,128.31,130.2645,3.4080052430761443
2023-09-28,131.69,5.037,42.51,102.29,28,9,2023,3,271,39,3,129.8,126.39,123.93,129.084,130.454,3.2611935173931403
2023-09-29,131.09,4.999,45.32,103.83,29,9,2023,4,272,39,3,131.69,130.35,127.54,130.144,130.842,2.8839530618839895
2023-10-02,133.31,4.906,47.13,102.52,2,10,2023,0,275,40,4,131.09,130.62,136.55,130.292,131.0195,2.7773017480986946
2023-10-03,133.11,4.946,49.24,99.07,3,10,2023,1,276,40,4,133.31,128.26,131.9,130.82999999999998,130.85750000000002,2.520335973842528
2023-10-04,128.06,5.027,42.93,98.56,4,10,2023,2,277,40,4,133.11,129.8,135.74,131.8,130.91799999999998,2.560874850513416
2023-10-05,134.47,5.103,47.6,105.14,5,10,2023,3,278,40,4,128.06,131.69,132.68,131.452,130.534,2.368331413506731
2023-10-06,128.76,5.14,46.37,105.16,6,10,2023,4,279,40,4,134.47,131.09,133.3,132.00799999999998,130.6235,2.4846630079650875
2023-10-09,133.72,5.09,40.1,106.22,9,10,2023,0,282,41,4,128.76,133.31,127.93,131.542,130.3965,2.434141532448826
2023-10-10,130.02,5.064,52.88,103.44,10,10,2023,1,283,41,4,133.72,133.11,132.77,131.624,130.686,2.4694094755400395
2023-10-11,130.82,5.106,41.34,101.59,11,10,2023,2,284,41,4,130.02,128.06,132.79,131.006,130.54850000000002,2.4233953453764516
2023-10-12,125.77,5.017,47.98,102.97,12,10,2023,3,285,41,4,130.82,134.47,129.11,131.558,130.45,2.3668700184426745
2023-10-13,130.78,5.063,48.03,103.67,13,10,2023,4,286,41,4,125.77,128.76,131.81,129.818,130.28300000000002,2.5750668872238234
2023-10-16,127.32,5.026,48.07,102.2,16,10,2023,0,289,42,4,130.78,133.72,132.76,130.222,130.2315,2.553126617758742
2023-10-17,134.35,5.007,45.52,106.23,17,10,2023,1,290,42,4,127.32,130.02,128.92,128.942,129.9595,2.559342997517117
2023-10-18,136.15,5.129,50.3,107.16,18,10,2023,2,291,42,4,134.35,130.82,125.93,129.808,130.231,2.7258622971731894
2023-10-19,131.51,5.13,42.1,104.56,19,10,2023,3,292,42,4,136.15,125.77,126.39,130.87400000000002,130.74200000000002,2.8329798334676264
2023-10-20,134.74,5.176,47.48,103.86,20,10,2023,4,293,42,4,131.51,130.78,130.35,132.022,130.998,2.644049127657372
2023-10-23,132.8,5.178,46.21,101.97,23,10,2023,0,296,43,4,134.74,127.32,130.62,132.814,131.2175,2.766795362678507
2023-10-24,132.87,5.169,45.98,106.26,24,10,2023,1,297,43,4,132.8,134.35,128.26,133.91000000000003,131.32649999999998,2.7848996485732576
2023-10-25,137.34,5.203,50.01,104.08,25,10,2023,2,298,43,4,132.87,136.15,129.8,133.614,131.55700000000002,2.7074363480863477
2023-10-26,135.24,5.173,52.44,103.54,26,10,2023,3,299,43,4,137.34,131.51,131.69,133.85200000000003,131.934,2.9628176489693434
2023-10-27,141.35,5.217,47.63,104.71,27,10,2023,4,300,43,4,135.24,134.74,131.09,134.598,132.1115,3.052414531756087
2023-10-30,135.07,5.149,52.06,103.12,30,10,2023,0,303,44,4,141.35,132.8,133.31,135.92,132.6245,3.671157102832228
2023-10-31,140.29,5.238,49.66,104.22,31,10,2023,1,304,44,4,135.07,132.87,133.11,136.374,132.7125,3.7093493187366873
2023-11-01,139.22,5.271,46.53,101.83,1,11,2023,2,305,44,4,140.29,137.34,128.06,137.858,133.07150000000001,4.078886941826367
2023-11-02,140.44,5.189,48.92,105.62,2,11,2023,3,306,44,4,139.22,135.24,134.47,138.23399999999998,133.6295,4.1203646683262045
2023-11-03,138.07,5.252,48.95,103.82,3,11,2023,4,307,44,4,140.44,141.35,128.76,139.27399999999997,133.928,4.391769335328035
2023-11-06,139.35,5.217,48.06,105.7,6,11,2023,0,310,45,4,138.07,135.07,133.72,138.618,134.39350000000002,4.307760775011475
2023-11-07,139.6,5.235,52.17,103.64,7,11,2023,1,311,45,4,139.35,140.29,130.02,139.474,134.675,4.443254497134537
2023-11-08,137.99,5.205,51.66,103.71,8,11,2023,2,312,45,4,139.6,139.22,130.82,139.336,135.154,4.431380205568699
2023-11-09,144.52,5.384,45.45,102.06,9,11,2023,3,313,45,4,137.99,140.44,125.77,139.09,135.5125,4.351614189312021
2023-11-10,144.47,5.382,45.4,104.98,10,11,2023,4,314,45,4,144.52,138.07,130.78,139.906,136.45,4.15764989285638
2023-11-13,144.09,5.356,53.19,102.49,13,11,2023,0,317,46,4,144.47,139.35,127.32,141.186,137.1345,4.2995452329886845
2023-11-14,148.09,5.467,49.02,103.03,14,11,2023,1,318,46,4,144.09,139.6,134.35,142.134,137.973,3.901609789222575
2023-11-15,146.97,5.327,53.1,103.71,15,11,2023,2,319,46,4,148.09,137.99,136.15,143.832,138.66,4.407032657252948
2023-11-16,143.09,5.563,54.95,103.84,16,11,2023,3,320,46,4,146.97,144.52,131.51,145.62800000000001,139.201,4.7346382065958235
2023-11-17,145.78,5.345,47.94,101.04,17,11,2023,4,321,46,4,143.09,144.47,134.74,145.342,139.78000000000003,4.443725321937705
2023-11-20,143.14,5.388,47.96,103.19,20,11,2023,0,324,47,4,145.78,144.09,132.8,145.60399999999998,140.332,4.4703203700086585
2023-11-21,143.5,5.352,58.93,104.66,21,11,2023,1,325,47,4,143.14,148.09,132.87,145.41400000000002,140.849,4.139028490128221
2023-11-22,143.12,5.415,54.48,102.82,22,11,2023,2,326,47,4,143.5,146.97,137.34,144.496,141.38049999999998,3.722004942159712
2023-11-23,150.01,5.456,51.95,102.98,23,11,2023,3,327,47,4,143.12,143.09,135.24,143.726,141.66950000000003,3.6146113935391893
2023-11-24,146.51,5.398,50.32,103.48,24,11,2023,4,328,47,4,150.01,145.78,141.35,145.10999999999999,142.408,3.7385665702227744
2023-11-27,145.52,5.538,52.31,102.96,27,11,2023,0,331,48,4,146.51,143.14,135.07,145.256,142.666,3.8384240187029373
2023-11-28,149.61,5.438,50.09,101.52,28,11,2023,1,332,48,4,145.52,143.5,140.29,145.732,143.1885,3.4406429555179683
2023-11-29,139.2,5.447,57.52,102.92,29,11,2023,2,333,48,4,149.61,143.12,139.22,146.954,143.65449999999998,3.6520628273242597
2023-11-30,139.78,5.371,51.88,104.37,30,11,2023,3,334,48,4,139.2,150.01,140.44,146.17,143.6535,3.6533434938693286
2023-12-01,147.85,5.469,58.59,101.2,1,12,2023,4,335,48,4,139.78,146.51,138.07,144.124,143.6205,3.6867265112031142
2023-12-04,146.05,5.436,53.85,102.11,4,12,2023,0,338,49,4,147.85,145.52,139.35,144.392,144.10949999999997,3.5581285367728324
2023-12-05,146.94,5.408,51.76,100.5,5,12,2023,1,339,49,4,146.05,149.61,139.6,144.498,144.4445,3.3982464131073624
2023-12-06,141.63,5.401,54.08,103.87,6,12,2023,2,340,49,4,146.94,139.2,137.99,143.964,144.8115,3.2401921239312936
2023-12-07,147.54,5.646,46.55,102.21,7,12,2023,3,341,49,4,141.63,139.78,144.52,144.45,144.99349999999998,2.9236301785689234
2023-12-08,151.32,5.444,55.47,100.96,8,12,2023,4,342,49,4,147.54,147.85,144.47,146.002,145.1445,2.975417661966829
2023-12-11,147.31,5.363,55.77,102.26,11,12,2023,0,345,50,4,151.32,146.05,144.09,146.696,145.487,3.273054424103578
2023-12-12,145.53,5.419,59.41,100.19,12,12,2023,1,346,50,4,147.31,146.94,148.09,146.948,145.648,3.2799078934414805
2023-12-13,145.04,5.466,50.07,100.33,13,12,2023,2,347,50,4,145.53,141.63,146.97,146.666,145.52,3.2291517543493797
2023-12-14,144.07,5.509,60.89,99.56,14,12,2023,3,348,50,4,145.04,147.54,143.09,147.348,145.4235,3.212333591837762
2023-12-15,139.16,5.51,59.84,100.03,15,12,2023,4,349,50,4,144.07,151.32,145.78,146.654,145.47250000000003,3.1821986358304
2023-12-18,144.97,5.518,61.8,103.53,18,12,2023,0,352,51,4,139.16,147.31,143.14,144.222,145.1415,3.478983933638178
2023-12-19,147.13,5.426,57.37,100.27,19,12,2023,1,353,51,4,144.97,145.53,143.5,143.754,145.233,3.4474950478933795
2023-12-20,139.83,5.494,61.25,101.94,20,12,2023,2,354,51,4,147.13,145.04,143.12,144.074,145.4145,3.447010107933639
2023-12-21,143.25,5.407,52.69,99.85,21,12,2023,3,355,51,4,139.83,144.07,150.01,143.032,145.25,3.6356162150513214
2023-12-22,140.55,5.423,60.47,102.11,22,12,2023,4,356,51,4,143.25,139.16,146.51,142.868,144.91199999999998,3.4807282964446586
2023-12-25,141.94,5.399,55.69,99.29,25,12,2023,0,359,52,4,140.55,144.97,145.52,143.14600000000002,144.61399999999998,3.5901273984120032
2023-12-26,144.75,5.377,52.74,100.75,26,12,2023,1,360,52,4,141.94,147.13,149.61,142.54000000000002,144.435,3.631585850487385
2023-12-27,139.24,5.531,54.71,100.64,27,12,2023,2,361,52,4,144.75,139.83,139.2,142.064,144.192,3.42373695497021
2023-12-28,145.62,5.501,58.79,103.91,28,12,2023,3,362,52,4,139.24,143.25,139.78,141.946,144.19400000000002,3.4206776798553022
2023-12-29,146.86,5.517,56.01,101.22,29,12,2023,4,363,52,4,145.62,140.55,147.85,142.42000000000002,144.48600000000002,3.269995010456057
2024-01-01,143.5,5.446,60.61,99.25,1,1,2024,0,1,1,1,146.86,141.94,146.05,143.68200000000002,144.43649999999997,3.223555204720592
2024-01-02,138.15,5.492,53.08,101.03,2,1,2024,1,2,1,1,143.5,144.75,146.94,143.994,144.30900000000003,3.206764068256381
2024-01-03,141.31,5.309,52.08,103.07,3,1,2024,2,3,1,1,138.15,139.24,141.63,142.674,143.8695,3.4223052787615766
2024-01-04,147.94,5.486,64.44,97.28,4,1,2024,3,4,1,1,141.31,145.62,147.54,143.08800000000002,143.8535,3.434054340064094
2024-01-05,136.59,5.432,62.91,98.32,5,1,2024,4,5,1,1,147.94,146.86,151.32,143.552,143.87349999999998,3.4577377377621654
2024-01-08,144.33,5.456,56.39,99.09,8,1,2024,0,8,2,1,136.59,143.5,147.31,141.498,143.137,3.355383890498757
2024-01-09,141.67,5.431,60.15,98.68,9,1,2024,1,9,2,1,144.33,138.15,145.53,141.66400000000002,142.988,3.22391328079592
2024-01-10,146.5,5.328,63.83,98.67,10,1,2024,2,10,2,1,141.67,141.31,145.04,142.368,142.79500000000002,3.1789529888392933
2024-01-11,142.87,5.284,61.82,97.08,11,1,2024,3,11,2,1,146.5,147.94,144.07,143.406,142.868,3.249206542816543
2024-01-12,145.84,5.331,60.97,101.0,12,1,2024,4,12,2,1,142.87,136.59,139.16,142.392,142.808,3.236898450513158
2024-01-15,147.2,5.412,64.55,96.63,15,1,2024,0,15,3,1,145.84,144.33,144.97,144.24200000000002,143.142,3.184888001003233
2024-01-16,151.53,5.412,58.24,98.33,16,1,2024,1,16,3,1,147.2,141.67,147.13,144.816,143.25349999999997,3.289567680760307
2024-01-17,144.8,5.259,60.99,100.07,17,1,2024,2,17,3,1,151.53,146.5,139.83,146.788,143.4735,3.6857410523868923
2024-01-18,147.11,5.277,60.89,98.33,18,1,2024,3,18,3,1,144.8,142.87,143.25,146.448,143.72200000000004,3.593550655796613
2024-01-19,142.61,5.285,60.08,96.78,19,1,2024,4,19,3,1,147.11,145.84,140.55,147.296,143.91500000000002,3.669714602410469
